mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2801796913146973,0.01932119313060924,0.0027431964874267576,0.0005892460345484425,0.03,3,5,100,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.9237889709017686,0.9114547669453497,0.8841055404720438,0.9252296168231049,0.8662305230425271,0.9021618836369589,0.02325211001499237,60,0.9466662969649716,0.9456394060324057,0.9471870839138096,0.9457261022200099,0.9475189595341211,0.9465475697330635,0.0007571318076485311
0.4139050006866455,0.02292728456084876,0.0031924724578857424,0.000812587537354263,0.03,3,5,150,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.9393372132004202,0.9304730291480464,0.9081273358336,0.9401398809610929,0.8868320482594105,0.920981901480514,0.02061785383355087,42,0.9664890881698942,0.9655329496619572,0.9684415089628245,0.9667692501923598,0.9682990666950384,0.967106372736415,0.0011113468980492997
0.13477015495300293,0.011727115417052746,0.0025892734527587892,0.00024449508052090283,0.03,3,10,50,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50}",0.8522061250113291,0.8479305943649553,0.7824769741133892,0.8520758076006832,0.7813035158001901,0.8231986033781095,0.03376521898736099,76,0.8574314531346372,0.8529133793915129,0.8576637642470446,0.8511955970389153,0.8596583458565378,0.8557725079337295,0.0031796671317793623
0.27246546745300293,0.0263264439304741,0.0031577110290527343,0.0008079020971191348,0.03,3,10,100,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.9237644300453655,0.9219821126944914,0.8881309104783027,0.9280484495288923,0.8662238133616137,0.9056299432217332,0.024322424638077034,57,0.9464210611728697,0.9424049643826311,0.9468232190679328,0.9436918621603317,0.9474592843709626,0.9453600782309456,0.0019590188893909635
0.39612727165222167,0.027175001845934684,0.002845573425292969,0.0010915338995513603,0.03,3,10,150,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 150}",0.9394575101950065,0.9392313068389386,0.9107956817912615,0.9431426103048524,0.8852059600437691,0.9235666138347657,0.022431046771723563,26,0.9661327956168178,0.9636074014219769,0.9681641965484318,0.9649159979336731,0.9678166976293545,0.9661274178300507,0.0017216377999380314
0.16125388145446778,0.0161993537838684,0.0025147914886474608,0.0003201014413461771,0.03,4,2,50,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.877261918129592,0.8750820630512492,0.8088538512787056,0.8681478351065408,0.8190797367840555,0.8496850808700286,0.029496570470858713,71,0.895660141347497,0.8934071822461604,0.8955063563602678,0.8910332270255237,0.8941416687332904,0.8939497151425477,0.0016843859857340372
0.32426724433898924,0.02160899591273464,0.004247617721557617,0.00308198646200958,0.03,4,2,100,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9262045802601064,0.9212899460469861,0.900600582107303,0.9331166409965488,0.8947612665013114,0.9151946031824512,0.014900194215937981,46,0.9676974800878626,0.9657290183539553,0.9679334626634419,0.9647433274310979,0.9671704711596479,0.966654751939201,0.0012246530728061223
0.5252501964569092,0.02126182728101801,0.0026272296905517577,0.0004198319684892209,0.03,4,2,150,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 150}",0.9321611163890884,0.9281343565878166,0.9147531148598903,0.9397308044013417,0.9056583046543268,0.9240875393784928,0.012272239318548811,21,0.9806207745899054,0.9796802263682544,0.9808997823845269,0.9790752836416483,0.9808863005577048,0.9802324735084079,0.0007304291845169396
0.15569705963134767,0.010625771192729283,0.0032682418823242188,0.000975234042658974,0.03,4,5,50,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.8792521280071656,0.8802444723063718,0.8102907521052614,0.8708846461505927,0.8202445477079363,0.8521833092554656,0.030479372223915748,70,0.894445724155827,0.8926463011456767,0.8946056208013031,0.8909604352930192,0.8936826881615794,0.8932681539114811,0.0013460753389449
0.3226142406463623,0.013926196693591393,0.0032404422760009765,0.0007246066407321743,0.03,4,5,100,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9245125012180802,0.9279797278341662,0.8984958210988852,0.9327476669509747,0.8888193721967905,0.9145110178597793,0.0174960473935037,47,0.9673926053149596,0.9655700563663147,0.9677920806775283,0.9648345655895334,0.9670421233118973,0.9665262862520467,0.0011309400084004056
0.4846811771392822,0.020324840075362414,0.002812623977661133,0.00033461471273381116,0.03,4,5,150,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 150}",0.9288720105288308,0.9342321347054902,0.9126555714393169,0.939131613458066,0.8974357215865093,0.9224654103436425,0.015362167249444674,38,0.9803838192867381,0.9794291125861926,0.9806964476219749,0.9787107032128751,0.9806664535503804,0.9799773072516322,0.0007825778824159542
0.1528337001800537,0.0063626824784288535,0.00316009521484375,0.001060696446308588,0.03,4,10,50,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.8700944813923929,0.8767162437126247,0.8023009708864736,0.8734764499663122,0.812461255916064,0.8470098803747735,0.03258324775853016,75,0.8916110381708459,0.8865312811252735,0.8937709839949227,0.8855508159984367,0.8926594398214264,0.8900247118221809,0.0033380407421883815
0.30048260688781736,0.022846019430158054,0.0027913570404052733,0.0003870355767864515,0.03,4,10,100,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9320531815145993,0.9307806422492887,0.8898595688959646,0.9379321165373306,0.8799177036115833,0.9141086425617532,0.024184945085815233,48,0.9662244462359468,0.9627268374336149,0.9672454660733419,0.9627262300334672,0.9665880365680883,0.9651022032688917,0.001967146003015533
0.4575364112854004,0.061202547599515635,0.0032839298248291014,0.0007003238918806267,0.03,4,10,150,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 150}",0.9394219121676106,0.9381291220439358,0.9033908863729886,0.9451205838406589,0.8895012215402788,0.9231127451930945,0.022336121868625,31,0.9797267295330544,0.9778161996096311,0.9804330289900929,0.9772407667239433,0.9804045272090377,0.9791242504131518,0.0013396640503923346
